State;error;Y
1;-0,18997298;9,471084012
2;1,454022822;4,802262447
1;1,238195182;12,27390681
2;0,755067049;3,96491546
1;0,546748424;10,45077063
2;1,403504939;4,897164005
1;-0,02023512;8,470145438
2;1,486255314;4,666539716
1;-0,516438377;7,050722956
2;-1,053208507;-0,696272423
0;-0,983072823;-11,33120903
1;0,56612862;15,09774857
2;-1,880353011;-0,741156308
1;-0,392783477;9,043996462
1;0,193246024;2,19529134
2;1,427461029;3,293980327
1;0,115962848;9,359694447
2;1,214343683;4,300626256
0;-1,097532731;-8,947219603
1;-0,358631951;11,60827003
1;1,373027771;5,067709549
2;0,433778951;1,881099811
1;-0,348452431;8,390312763
2;-0,557975;0,562112553
1;-0,377294782;8,699481888
2;0,035847734;1,811591845
1;1,051612344;12,61135948
1;-0,835141236;0,851989423
2;-1,618318493;-3,0662391
0;-0,436806431;-11,96992598
1;1,60071977;18,3931371
2;-0,184212468;3,310202486
1;-0,010825261;8,974463472
2;0,808443019;3,411778733
1;0,754761231;11,24075007
1;0,247805474;2,743760963
2;-1,016874194;-1,484996195
1;1,025118763;13,52085515
2;1,069058726;4,842288482
1;0,076304332;8,776226451
1;2,738888725;7,23302274
2;1,061368948;3,569342444
1;1,086148131;12,18764166
2;0,069325097;2,576178526
1;0,501374871;10,73127105
0;0,180867801;-4,453496672
1;0,599950454;13,13590036
2;0,381652399;3,39048487
0;1,476628313;-6,828129252
0;0,920267667;-12,49379696
0;0,780230494;-15,46666799
1;1,901371434;20,3441147
2;0,704250169;5,477323278
0;-1,199134658;-8,460473019
1;-1,825846994;7,060600925
1;-0,303514298;0,805091589
1;-0,397415079;-0,63381184
2;2,493907232;4,861052096
2;-0,682168775;6,495178047
1;1,364051059;12,14359976
1;-1,531379894;-0,634039836
2;-0,307442178;-0,741692324
0;-2,074575605;-12,44542177
0;-0,871473276;-17,09418416
0;-0,465518042;-19,01261012
1;0,588813691;17,47022411
2;-0,091351922;3,311340979
1;1,92522748;14,78228015
2;-1,835660441;-0,714864854
1;-0,785425982;7,85818151
1;0,497215069;2,56606644
2;-0,374832325;-0,236451362
1;-1,094883828;6,786283925
1;1,129094471;3,615445727
2;0,572154022;1,867397189
1;0,397001259;10,63078462
2;-1,52083885;-0,915520777
1;0,565320306;11,97061715
1;1,95953362;6,31319067
2;0,03278501;1,328208155
1;0,198079988;10,19577752
1;1,382513801;4,804183106
2;-1,417779458;-1,874722295
1;-0,739893267;8,342736889
2;1,154044185;3,976635747
1;-1,239843641;5,087478353
1;2,189426596;5,396348862
2;1,176520072;3,432309917
1;-0,356756118;7,900038671
2;0,447942057;2,475891848
1;-0,708569132;7,131525049
2;-0,703564638;0,019175734
1;-2,791348379;1,620202142
2;-0,489956165;-0,655871901
1;-0,209170139;9,569251153
2;-1,66512109;-1,416391949
1;0,463558081;11,81559183
2;0,34658342;3,056285205
1;-0,086051841;8,824958915
2;0,328524266;2,422040314
1;-0,2345746;8,569664107
2;-1,373027771;-1,032122722
1;-1,518169483;5,755128366
2;-0,172864247;0,805297179
0;1,194594006;-8,402757405
1;1,710895958;17,6535151
2;0,469101451;4,468905921
1;-0,032249545;8,562579588
2;-0,778054527;0,156406863
1;0,876405011;12,58229297
2;-0,079987785;2,356483024
1;-0,425641247;8,016131353
2;-0,56648787;0,470250531
1;-1,738658284;4,642949989
2;0,443211547;1,815013093
2;-0,146442289;9,016169204
1;0,237013182;8,006188786
2;1,32000423;4,241246218
1;0,476544528;10,15725972
1;0,370978341;2,773408627
2;-1,437492756;-2,320303787
1;0,742209068;12,92271834
2;-0,197534291;2,189475085
2;0,396587438;10,53291979
1;0,551284529;8,493977651
1;1,117878128;3,934551786
2;-0,938055109;-1,089199861
1;-1,070550297;7,115109066
2;-0,308886001;0,805249811
1;-0,380418896;8,617168368
2;0,175039077;2,073511827
1;-0,12467126;9,003932672
2;1,134610557;4,070007648
2;1,396979314;12,96993565
1;0,971112968;9,022358209
2;-0,129066393;1,546338855
1;-0,174495653;9,012611383
2;0,791167167;3,384856611
1;2,234464773;15,68793734
1;0,189661478;3,516910423
2;0,696818461;2,097019006
0;-0,524585175;-9,476075672
1;-1,125195013;9,467237664
1;0,227111059;2,34766965
2;1,158373379;2,786280689
1;1,857106326;14,73543477
1;-0,023831035;2,899424885
2;-1,469838935;-2,359792893
1;0,751206244;12,9615566
2;-0,913048552;0,766214215
1;-0,327394218;8,78795308
2;-0,885991085;-0,014391554
1;-0,849429398;7,456029272
2;-0,219267804;1,052670247
1;0,437312337;10,99613594
2;0,775055469;3,749338125
0;0,128603688;-7,99672725
0;-0,869574706;-14,86793833
1;-1,2508076;10,7079587
2;-0,590360969;0,960869802
1;-0,635968718;7,803832906
1;0,247252956;2,055272493
2;1,01277692;2,436608339
1;-0,052310725;9,112085324
2;0,13277031;2,087957685
1;0,225227268;10,0492945
1;0,346990419;2,703839737
1;0,667375843;1,875519634
2;-3,02301487;-5,670925812
1;1,524008439;16,27330306
2;-1,029657142;1,195346329
0;0,315633315;-9,086693521
1;0,894633558;15,40990873
2;-1,838134267;-0,594286788
1;0,433526566;11,47886573
2;-0,23253051;1,830712126
1;-0,811521659;7,016221386
2;-0,30968863;0,783867017
1;0,662889761;11,75350918
2;0,631573585;3,613849005
1;0,869574706;11,52456942
2;-2,644592314;-2,984270745
1;-1,41966666;6,636281244
1;0,467480277;2,262216802
2;-0,081215603;0,290012154
1;0,334586048;10,9167545
2;-1,09446546;-0,005580022
1;-0,242130227;9,275283326
1;-0,181489668;1,49207733
2;0,975780949;2,249977365
1;0,871809789;11,94043616
2;1,359794624;5,107676479
1;-0,834708089;5,963572788
1;-2,51144229;-3,830170022
2;0,3621426;-0,041748804
1;1,356333996;14,08152663
2;-1,237372089;0,341561147
1;-0,32279786;8,929138077
2;1,206071829;4,197971274
0;-0,448450237;-8,3494646
1;1,03892944;15,6216277
2;1,243315637;5,610956814
2;1,874996087;13,94170122
1;-0,013426416;5,777210388
2;-1,59006504;-2,024688002
0;-0,634097432;-11,64644143
0;0,171078227;-15,65214249
0;0,194960421;-17,63111082
1;-0,957716111;12,41618491
1;1,068924576;4,621086134
2;1,475718818;3,875654863
0;-0,794518655;-8,856691224
1;0,302313765;13,56394866
2;1,070279723;4,853349178
0;0,278296284;-7,295029127
1;1,620019248;17,04856648
2;0,400398221;4,210509739
1;-0,352682719;7,678798923
2;-0,637468247;0,26082329
1;-0,089507921;9,65322925
2;0,741101758;3,412849365
1;0,689911985;11,04588115
1;0,414361239;3,037898707
2;-0,976890533;-1,346201325
2;-1,27647354;6,574439777
1;-1,193971002;4,445755061
2;0,233945912;1,357042835
1;-1,258031261;5,818793365
2;0,600773546;2,365305766
1;1,70203748;14,39652071
2;0,785530574;4,45036529
1;0,997815732;11,65833761
2;-0,627842383;1,075982757
1;-1,674370651;4,65409322
2;0,046795776;1,024410196
1;-0,822631137;7,224783531
2;0,461770924;2,368498554
1;0,386181682;10,44799548
2;-1,282892299;-0,476185502
2;0,103187858;10,45241923
1;0,46108994;8,247544051
2;1,269249879;4,188008567
1;0,893949164;11,42544492
1;-0,164716312;1,955656361
2;0,415861905;1,222855082
1;0,327959242;10,6170212
2;0,140800012;2,405004264
0;-0,068174586;-8,865672454
0;0,159988076;-14,27284815
1;-0,123976633;13,90992455
2;0,713396275;4,20877746
1;-1,581993274;3,99138694
2;0,103802904;1,005883196
1;-0,484099019;8,245937985
2;0,923309926;3,49580745
2;0,852836592;11,50976754
1;1,248467925;10,29247351
2;-0,321347216;1,415800271
1;0,282034307;10,42136284
2;0,161847993;2,407968554
1;-1,141627308;5,852727509
2;-0,187169462;0,796206578
1;-0,498860118;8,264557674
2;0,25356826;2,160048054
1;0,156967417;9,822887834
1;0,510503924;2,985585414
2;-1,004887054;-1,412657024
1;1,477087608;14,85505993
2;-0,232452066;2,506107853
1;-0,638593747;7,332386404
0;-0,48650918;-6,820315978
1;-0,255070063;11,2808846
2;0,480233666;3,216644253
0;1,271823749;-7,119854125
0;-0,117504442;-13,6774315
0;-0,030871661;-16,86958741
0;1,409885044;-17,02490866
1;0,278375865;15,94260019
2;-0,561196885;2,066126269
2;-0,265753215;8,582902474
1;-1,962671377;1,537115128
1;0,376555818;1,060534661
2;0,350485152;0,913077236
1;-0,166267;9,227275829
1;-0,727677616;0,390099934
2;-0,57377747;-1,069534953
1;-0,728673513;8,134839948
2;-0,651591563;0,323784864
2;0,11935299;10,26092351
1;-1,12217549;3,555196476
2;1,235073341;3,181185978
1;1,739008439;14,26266953
1;0,155108637;3,162751179
1;-0,582275561;-0,532000886
2;-0,765176082;-1,636752342
1;0,181178166;11,0345602
2;-1,332723514;-0,458534988
1;-1,74143679;4,913250125
2;0,064953838;1,112557701
1;3,193854354;19,24779575
2;0,014190391;3,877939933
2;0,175505193;9,363133598
1;-1,753055585;1,931893165
2;1,329385668;3,045149969
1;-0,949039531;6,239336415
2;-0,979359811;-0,710852339
0;-0,908185029;-11,2636112
1;0,297911811;14,27281879
2;1,36599283;5,586549418
1;0,001339231;8,328052867
2;1,699118002;5,063846577
1;0,024443807;8,554177448
2;1,304797479;4,320430447
0;0,271224962;-7,568559814
0;-0,966831522;-14,75111143
2;-2,634624252;6,521460672
1;1,133737442;11,44477412
2;0,984809958;4,258574741
1;0,294235178;9,605133113
1;0,282592509;2,486211641
2;-1,567455001;-2,637667674
1;0,372290287;11,90817116
2;1,340949893;5,06353402
1;-1,222379069;4,813802587
2;0,888826435;2,740413387
0;-0,198001544;-8,827794851
0;-1,509270078;-15,9231675
0;-0,306880565;-18,26846432
0;-0,731970431;-19,86620259
2;-0,864561116;13,36617743
1;0,113191163;6,329720261
1;1,277858246;3,821660544
2;0,709062533;2,182457175
1;-0,116272076;8,996446618
2;1,236548997;4,272387317
1;-0,050624749;8,566409558
2;-1,031608008;-0,349934104
1;1,312723725;14,04315141
2;0,297192173;3,403014628
1;-0,760367129;6,697994224
1;0,493755579;2,327110002
2;-0,235439757;-0,005457513
1;-0,018015953;9,947589394
2;-0,619572802;0,750372275
2;-1,30033186;5,873892738
1;1,24746748;11,98023462
2;1,36250037;5,121047665
1;-0,433610694;7,162853619
2;-2,269225661;-3,105880598
1;0,151238737;11,38548039
0;-0,067484507;-4,374744312
1;0,267179985;12,11396325
2;-0,111343752;2,200105146
1;-1,398198037;5,145374344
1;-0,193246024;0,642582822
2;2,974993549;6,078503663
1;-0,86167347;5,59142849
2;-1,000587417;-0,882889137
1;-0,981958692;7,318990665
2;-0,517661647;0,428474839
1;-0,263614766;9,080613252
2;-0,956142685;-0,09616272
1;-0,208544861;9,403214232
1;-0,603433818;0,673775209
1;-0,012125838;0,110503366
2;-0,84450221;-1,666903748
1;-0,633535819;8,599463666
2;-0,904146873;-0,088401013
1;0,434704361;11,33063339
2;-0,704446848;0,857232983
1;0,400812041;10,94526623
2;1,097673703;4,384400652
1;0,937579898;11,4974195
2;0,997940788;4,295365475
1;0,289445552;9,579727013
2;0,762001946;3,439949295
1;0,075460775;9,194397538
2;1,989628799;5,818137107
1;0,582547273;10,00220069
0;-1,084356427;-6,083256084
0;0,646020908;-12,39560713
1;-0,153482915;13,25823339
2;-1,342832547;-0,034018416
1;0,34861614;11,05605395
2;0,83752866;3,886268109
1;0,022683935;8,902171372
2;-0,075231128;1,629972018
1;0,697209543;11,60263702
2;0,128526381;2,577580166
1;-0,819202342;6,769118926
1;0,30311412;1,960052026
2;-0,593734057;-0,79545771
0;-1,946655175;-12,34438403
1;1,229514055;17,39185737
2;0,322716005;4,123803485
1;1,403504939;12,97337377
2;0,154566351;2,903807456
0;-0,005622951;-8,553719223
1;-0,442873898;11,23749407
2;0,651025402;3,54954962
1;0,833515514;11,43568166
2;-0,866564278;0,554007775
1;-0,056447789;9,664454301
1;-0,671011549;0,590867763
2;-0,165802021;-0,213430489
1;0,584088866;11,81629575
1;0,892353;4,14796515
2;0,846252988;2,522099005
1;-0,985307906;6,287446579
2;-0,737179562;-0,216869808
1;0,55467126;11,72907472
2;-0,519062269;1,307690407
1;0,46108994;10,9909627
1;1,122318736;4,442830011
1;0,078068751;1,044703505
2;0,697111773;1,603164247
1;-0,91910124;6,761747007
2;1,31690058;3,986150561
1;-0,333211574;7,80452011
2;0,462025582;2,484955186
1;-0,645832188;7,317016881
2;0,485476903;2,434357182
1;-0,468504595;7,86417906
2;1,24547114;4,063778091
1;0,241105909;9,504184298
2;-0,896118308;0,108600243
1;1,532866918;14,56602068
1;0,8222014;4,557606937
2;-0,402636715;0,106247957
1;-0,132693003;9,570046603
2;-1,692351361;-1,470693402
1;0,099036015;10,73831607
2;0,376063554;2,89979032
1;0,503978299;10,6419978
1;0,106418838;2,341237237
2;-0,65946324;-0,850679032
1;-1,0098438;7,22567231
2;-0,331432375;0,782269712
1;-0,333291155;8,765445622
1;0,709062533;3,171214191
2;2,114338713;4,862920264
1;1,529651854;13,13007948
2;-0,551729045;1,522557807
1;1,054008862;12,70525925
2;1,905118552;6,351288953
1;0,389397883;9,262806963
2;0,370076805;2,592715002
1;0,459558578;10,60086123
1;0,578563686;3,277299618
2;-1,014950612;-1,374441301
0;0,590725904;-10,09649475
0;-0,811839982;-15,86008736
0;-0,751610969;-18,68165465
0;-1,145599526;-20,48642685
1;1,492517185;20,62347961
1;-0,247885055;3,628925813
1;0,278057541;1,281900245
2;0,798827386;1,854034822
1;-0,26377279;8,652471183
2;-2,36548658;-3,000478923
1;0,696916231;12,99089237
1;0,130223725;2,858625925
2;-1,036833055;-1,501940925
1;0,282512929;11,29812106
1;-0,378199729;1,503224754
1;0,191608933;0,683862817
2;0,232216735;0,601206033
1;1,284461177;13,67302172
2;-0,973197984;0,788208376
1;0,05207994;9,919777308
2;-0,416696366;1,150562729
1;0,619295406;11,5127174
2;-2,246706572;-2,190869664
1;-0,572065346;8,941064861
2;-1,049088496;-0,30996402
1;2,178639988;16,62890917
1;-0,513905434;2,297970967
2;2,47877324;5,417140673
1;-1,576140676;3,646435771
1;0,711424946;2,152137045
2;0,178923756;0,788274921
2;-1,690750651;4,691265572
1;-0,223579946;7,921880491
2;1,668186087;4,920748272
1;1,230330327;12,2147665
1;-0,102342028;2,238269243
2;1,310736479;3,069126807
1;0,543818715;10,7107181
2;0,266228426;2,674600472
1;-0,413778025;7,956285783
2;-0,440343229;0,710570699
1;0,958320925;12,66179156
2;-0,679949608;1,172459097
1;0,588540843;11,4138848
2;-0,988295596;0,306185767
1;0,389068191;11,07534884
2;-1,371263352;-0,527456935
1;0,214647571;10,80217979
2;0,381323844;2,923083646
1;-0,33159381;8,128293476
2;-0,972706857;-0,319755019
2;-0,498166628;8,601426622
0;0,150928372;-5,548358317
1;-0,131381057;11,27036432
2;-0,515739202;1,22259446
1;-0,34609684;8,594931142
1;-0,681010306;0,356965617
2;-1,732450983;-3,393508842
1;1,205596618;14,63484251
2;0,020924062;2,968816626
1;-0,915022156;6,364288545
2;-1,846910891;-2,420964073
0;1,413197879;-9,797284158
1;-0,60471848;11,12502981
1;0,252146037;2,729298036
2;0,439080168;1,424019943
0;-0,762820491;-10,05081052
1;-1,94057975;7,193503905
2;-0,080679001;1,277342779
1;-0,337013262;8,605757381
2;-1,03984803;-0,358544584
1;-0,286256636;9,248793467
2;-0,391875119;1,066008455
1;0,480833933;11,12269926
2;0,824134077;3,872808005
2;-0,600407475;7,036935174
1;-0,304956984;6,974048496
2;-2,33289029;-3,270970881
1;-1,700414032;5,880049169
2;-0,335961658;0,504086517
1;-2,134056558;3,446604371
1;-2,921879059;-5,154437243
2;-0,273528258;-1,577943964
1;-0,586903752;8,712671932
2;0,397250233;2,537034852
2;-0,53426561;7,636092716
2;1,538837751;12,32568544
1;-0,914790235;3,557923665
2;1,004759724;2,721104182
1;0,063038215;9,372783389
2;-0,095423047;1,683710583
1;-0,785425982;7,138608879
2;-0,832001206;-0,236280636
2;-0,964148512;7,178438654
1;2,174547262;14,37011019
2;-0,154411737;2,565198565
1;0,616424813;11,07971487
2;-0,592547167;1,03084864
1;0,593734057;11,47194758
2;0,184134024;2,662657563
0;0,336528956;-8,332142263
0;0,261713922;-13,90435721
1;0,999325493;17,16928364
2;-0,2931165;2,847623729
1;-0,41502858;7,90062714
2;-1,035523383;-0,490921337
1;1,319272087;14,10509266
2;1,486487236;5,793993004
1;1,2121086;11,8981279
2;0,503371211;3,386368003
1;-0,09434757;8,70104689
1;-0,046642299;1,64692478
2;-0,580555479;-0,831726002
1;-0,553868631;8,587911908
2;0,286415798;2,290413977
1;-0,309127017;8,385494755
1;-1,989064913;-2,301030875
1;-0,456840326;-1,373886826
1;-1,852836249;-3,980449863
2;0,349753009;-0,096583955
1;-0,097421662;9,736710201
2;-1,314356268;-0,681370496
1;-0,506324795;8,685436763
2;0,107264668;1,951616689
1;-1,297130439;5,523123677
2;0,002715979;1,110056693
1;-2,318029146;2,712895553
2;-1,631783562;-2,720988013
1;0,081138296;11,05971129
2;1,019570846;4,251083949
1;-0,187092155;8,16339835
2;-0,666611868;0,299455934
1;-0,881809683;7,264734171
2;-0,566576546;0,319793743
1;-0,493237167;8,424350377
2;0,499206863;2,6832838
1;-0,061581886;9,010269201
2;1,80322786;5,408509561
1;0,312579687;9,315186191
2;0,926477242;3,715991721
1;0,113576561;9,225932168
2;-0,352682719;1,139820996
1;0,258073669;10,43227471
2;-0,292478717;1,501497508
1;-0,501461273;8,04516693
2;1,200392035;4,009817455
0;-1,150774551;-9,145865824
0;1,809485184;-12,76344773
0;1,035000423;-15,34672344
1;-0,735374215;12,39789439
2;0,614206783;3,707992444
0;0,118274102;-8,027729676
0;1,37775487;-12,63610997
1;0,161072649;14,27405094
1;-0,755881047;1,343048094
1;-0,466541223;-0,664472828
1;0,297752649;0,462610733
2;-1,983025868;-3,873529589
1;-0,597844974;9,368523956
2;0,063114385;1,999933561
2;-2,323686203;2,428961321
1;0,269558313;10,07998654
2;1,241992322;4,499981953
0;0,314427098;-7,435581926
1;0,561913112;13,91641391
2;1,593325578;5,969933939
1;-0,772579369;5,89128171
2;0,183123348;1,544503037
2;-0,809502581;7,108141347
1;-2,060314728;1,686613413
2;0,038526196;0,414375074
1;-0,040133727;9,755286296
2;2,861852408;7,674762076
1;-0,420620836;6,435708869
2;0,696331881;2,679805536
1;-0,134313041;8,793119217
1;-0,68768145;0,383260944
2;0,238035227;0,552722643
1;0,700431428;11,93547749
2;0,838615506;4,06432651
1;-1,296421033;4,891438949
2;-0,316758815;0,34477016
1;-0,804523097;7,482999661
2;0,332402124;2,161404179
1;-0,525990345;7,773607712
2;1,310374955;4,175471453
2;0,137865754;9,160955827
1;0,798827386;9,648195411
2;-0,534794253;0,860050576
2;-0,300232159;8,84128835
1;-1,34566335;3,310623446
2;-0,913280473;-1,164436258
1;-0,118812977;9,992891946
2;1,576140676;5,150859741
0;-0,772474777;-8,197044907
0;0,387501586;-13,71102087
0;0,146828825;-16,70868161
0;0,725187874;-17,62915293
1;-0,641316547;13,36479624
2;-0,837312655;0,998333938
1;-0,601598913;7,89570308
2;-0,343823103;0,891494409
1;0,487973466;11,19647208
2;1,064061053;4,36741652
1;0,440766144;10,01207347
1;0,232766979;2,467948653
2;-0,664892923;-0,836196115
1;1,554521987;14,91442479
2;0,058132628;3,099150214
1;-0,304796686;8,155864879
2;1,140895165;3,912963306
1;-1,64584435;3,888577959
2;0,030260026;0,838235643
1;0,744830686;11,98302137
1;0,469101451;3,334807175
2;0,028422846;0,723807128
1;2,206561476;16,40254229
2;-0,692145932;1,896216594
1;-0,975780949;6,503792174
2;0,226482371;1,753723176
0;-0,123205837;-9,246344249
0;1,170124051;-13,45304807
1;0,820380137;16,49705483
2;-0,692340336;1,914730294
1;-0,176826234;8,895102211
2;-0,263851234;1,251317974
1;-1,836897354;4,113912545
2;0,541868985;1,90652048
1;1,086286829;12,68690434
2;0,231901822;3,001184513
1;-1,006283128;6,080795262
2;0,399568307;2,015295667
1;0,479374194;10,83353388
1;-0,816849024;0,533008728
2;0,746447313;1,599496371
1;-0,55976443;7,840857798
1;0,734873993;3,037919545
1;0,701018052;2,009620014
2;-0,133155709;0,135612585
1;-1,695561878;4,872630592
2;1,037749371;3,05002486
1;-0,350729579;8,032803806
2;-0,35471885;0,897123061
1;-0,548971002;8,083950076
1;0,305838057;2,228466129
2;-1,343962595;-2,242231963
1;-0,305999492;9,754671112
2;0,588722742;3,128379706
1;0,336851826;10,07204157
2;1,107084699;4,228577712
1;-0,116040155;8,38330622
2;0,761490355;3,199641955
2;-0,924012511;6,268069881
1;-0,065338099;7,923564738
1;0,711620487;3,007953921
2;1,0351323;2,671855384
1;0,814395662;11,64163037
2;0,423882511;3,176091097
1;-0,025208919;8,971545913
2;0,167974576;2,130258335
1;0,097882094;9,65456878
2;1,407202035;4,745317826
1;0,424720383;9,850565802
2;1,40125394;4,77262104
2;0,63278776;10,46657697
1;1,315627287;10,80690877
2;1,521084414;5,203550582
1;0,081829512;8,684423362
2;-0,580282631;0,576319411
1;-1,158823579;6,350633439
2;0,602974524;2,476075735
1;1,027449343;12,33952531
1;-0,777019977;0,913865107
2;0,906452442;1,995677905
1;0,37557129;10,5280105
2;0,011742713;2,129087526
1;0,611437372;11,19558586
2;0,399403461;3,037924094
1;0,199875103;9,688248081
2;0,523971266;2,985592149
1;-0,942577572;6,276589641
2;-0,809927769;-0,36453761
1;-0,3762284;8,980676085
2;0,866118626;3,528372468
1;-0,372207296;7,824866371
2;0,779918992;3,124811257
1;-0,264485607;8,269099803
1;-1,802063707;-1,950307454
2;0,44574449;0,50142749
0;0,255702162;-9,493584094
1;-0,585450834;11,09172272
2;-0,210578719;1,797187107
1;-0,553779955;7,799504002
2;1,317994247;4,195889295
1;0,173795343;9,262619239
2;1,198036443;4,248596735
2;-2,394044714;1,543286839
1;2,048946044;15,68385208
2;1,147961939;5,432694294
1;0,678023753;10,40426297
2;1,966363925;6,013580444
1;0,333049002;9,195072872
2;0,028576324;1,896167221
1;-0,409531822;8,202554368
1;1,286207407;4,212925688
2;-0,929419457;-1,016253776
0;0,474060471;-10,03406642
1;-1,429796157;8,720831454
2;1,471189535;4,68654536
2;-0,12174155;8,228811741
1;0,203779109;8,142693805
2;0,802938303;3,234415366
1;0,944608018;11,86349945
2;1,125195013;4,623089915
1;-0,452344011;7,256040992
2;0,107957021;1,667122241
1;0,363122581;10,58923107
2;-1,434273145;-0,750700075
1;-1,121602509;6,860402497
2;0,668906068;2,709892636
1;-0,043426098;9,056753914
2;-0,785323664;0,240703455
1;0,307201162;10,84939245
2;1,019056981;4,207992452
1;0,237091626;9,448877143
2;-0,357734962;1,174305505
1;0,491164656;11,12120232
2;-0,391379444;1,441481574
1;-0,363530717;8,476963378
2;-1,265323135;-0,835253595
0;0,900010946;-9,517615852
1;0,024979272;12,93022257
2;-0,247412117;2,091220279
1;1,173621058;12,89349709
2;-0,670054305;1,238590807
1;-0,193635969;9,047514849
2;-0,123436621;1,562629728
1;-1,923763193;3,759921502
2;1,692351361;4,136687023
0;0,84111889;-7,090537598
1;-1,34113634;8,10375226
1;-1,187595444;-0,754440436
2;0,575853392;1,000818696
2;-0,707586878;7,576993757
0;-1,310736479;-7,522239601
1;0,254200359;13,01927296
2;-0,349022002;1,905810586
1;-0,658228601;7,453571023
2;-0,052464202;1,385785801
1;-0,575943204;7,856434647
2;-0,167043481;1,237199967
1;0,98966666;12,59783999
2;1,395560503;5,310689003
1;0,457094984;9,778078251
2;-0,625888106;0,703839439
1;1,04024366;12,90957915
2;0,557707835;3,697331501
1;0,672833949;10,9093024
2;1,133009846;4,447880171
0;-2,244796633;-10,02085655
2;1,445273483;17,34207741
1;-1,2508076;1,044953977
2;0,048250968;0,305492731
0;0,779298261;-9,067955373
0;1,242651706;-13,29132598
0;-1,13986971;-17,7855327
0;-0,180245934;-19,07301228
1;1,277510364;19,55443478
2;0,53594249;4,982771936
1;-1,202752173;4,896911899
2;-0,04886374;0,8816549
1;1,147961939;13,17938935
2;1,093769697;4,823417263
2;1,628313839;13,43791634
0;-0,373520379;-3,65456221
1;-0,812692633;8,658290763
2;0,692534741;3,116727634
1;-0,498254167;7,570219209
2;2,418964868;6,351973579
1;0,304075911;9,00663566
1;-1,3483168;-0,895306469
2;2,204815246;4,230569198
1;0,844938768;11,26564554
2;-1,509511094;-0,765893079
2;1,701391739;15,33394314
1;-0,514341991;3,856791084
2;-0,008146799;0,755064619
1;0,970621841;12,68534614
2;0,482982614;3,503034455
1;-0,852176072;6,392561448
2;2,927408786;7,133329863
1;-0,029724561;7,770827359
2;-1,114740371;-0,67531527
1;1,947164492;16,04408806
2;-0,598668066;2,011481479
1;1,612957021;14,23542662
2;0,151005679;3,149096682
1;-0,567565621;7,352574132
2;0,13971885;1,749952526
0;-0,049093387;-9,174117124
2;0,760979901;15,03517484
0;-0,415111572;-2,897524151
0;0,869797532;-10,57896454
0;1,317084752;-13,97239752
1;0,471152362;15,60517634
2;1,254327344;5,629689957
1;1,209402853;11,93930157
2;0,698478289;3,784816892
1;1,133591923;12,2653307
2;-1,546886779;-0,640707417
1;-0,620964329;8,329319239
2;0,577117589;2,820099026
0;-0,065108452;-8,655058939
2;-0,181489668;12,05204868
1;0,710734867;8,516589996
2;-1,322932803;-0,942547607
1;1,03984803;13,40230837
2;0,193947471;3,068356617
0;-1,137966592;-9,603788283
0;0,265040399;-14,53685374
0;-0,415111572;-17,68353844
0;-0,043426098;-18,88519532
0;2,06158802;-17,38100964
1;-0,550928689;13,56151682
2;0,469528914;3,651361192
1;1,044325018;12,0375667
1;1,303724275;5,014961889
2;0,802726845;2,608446068
0;-0,53276608;-9,228543046
1;1,420921762;17,0313282
2;-0,927534529;1,551196582
2;0,78605126;11,8927948
1;-1,502139639;1,925742641
2;0,698478289;1,782105105
1;-2,148444764;3,020034175
0;1,319820058;-7,170162855
0;0,702682428;-12,882399
0;0,165880465;-16,27531903
1;0,64866299;16,82858468
2;1,065272954;5,496262845
1;0,790644208;10,72305377
1;-1,428097676;-0,711584597
2;0,759243903;1,376170887
1;-1,756625352;4,317272678
2;-0,203779109;0,455896317
1;0,010747954;9,895474966
2;1,149442141;4,277979276
1;-0,021765345;8,651310182
2;-1,068924576;-0,407587115
1;-1,120167781;6,761772792
2;0,007764811;1,36788418
1;-0,3131413;8,650210847
2;-0,591636535;0,546769099
2;-1,727667041;4,652968149
1;0,707291292;10,72598343
2;1,005141712;4,155480111
1;0,135394203;9,159538574
2;-1,781495484;-1,731083254
1;0,704446848;12,63266552
2;0,001721219;2,529975541
1;0,770003226;11,55101701
2;-0,632601314;1,045000776
1;1,115738542;13,03371539
2;-0,429160991;1,748421096
1;-0,666325377;7,47649754
1;0,210187636;1,91567478
1;0,569093572;1,521322101
2;-0,541515419;-0,778766418
1;-1,333282853;6,233781366
1;-0,757510179;-0,268264085
2;-0,311856638;-0,677366094
2;-0,303834895;9,291705143
1;-1,1667953;3,712102556
2;0,623376764;1,989174038
1;0,350485152;10,45470324
1;-0,053689746;1,983561157
2;-0,024749625;0,347212982
0;0,732670742;-9,093722767
0;0,619851335;-13,92701005
1;0,635968718;16,08600917
2;0,386594365;3,990390564
1;0,700235887;10,90359049
2;-0,001185754;2,178346591
1;0,749482751;11,59494428
2;1,202595286;4,724179427
0;1,841463018;-5,796447269
0;-0,490301773;-13,38852541
1;-0,070858732;13,80398143
2;-2,119377314;-1,477958342
0;2,206561476;-8,532417695
0;0,599217174;-13,66699167
1;0,467224481;15,50177095
2;-0,092734354;2,914885482
1;-0,87876515;6,489238907
2;-0,722800451;-0,14775312
2;0,150619144;10,49618337
1;-0,538682343;5,23509796
2;-0,894747245;-0,742474898
1;-1,663588591;5,231976696
2;1,243647603;3,533690544
1;-0,113191163;8,600319347
2;0,809184257;3,338432384
1;-0,571615146;7,283624846
